"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"0610009B22Rik",316.238569188723,-0.493098903187102,0.0937765652534709,-5.25785342531168,1.45746608901441e-07,4.75925488232934e-07
"0610010F05Rik",1059.50926821414,-0.353752836359068,0.0728078083294182,-4.85865474886911,1.18186015986848e-06,3.52716083964136e-06
"0610011F06Rik",317.580058411333,-0.396018215228224,0.0912538345655607,-4.33950771083699,1.42802256428865e-05,3.80424520113008e-05
"0610012G03Rik",702.20071062273,0.416107882655737,0.105035982349292,3.96161634571696,7.44440915104122e-05,0.000181545066464415
"0610030E20Rik",1688.66056488357,0.133067624284314,0.0498660127298828,2.66850888978759,0.00761887622705342,0.0136821348106014
"0610037L13Rik",896.907959822493,0.203642348351492,0.0630006575972807,3.23239922765955,0.00122755423943481,0.0025266763682817
"0610040J01Rik",69.0887374549493,0.869542128027498,0.342628936287707,2.53772892547655,0.0111574369051006,0.0194325819038217
"1110002L01Rik",891.809645995064,-0.708087219793753,0.0603608433401609,-11.7303711960225,8.90672219170879e-32,1.56752971879454e-30
"1110004F10Rik",3068.19800916183,-0.409621310798037,0.0408871007402251,-10.0182951768045,1.26668973531201e-23,1.41954663276029e-22
"1110007C09Rik",295.664535878765,1.10638982498064,0.112583552582266,9.82656751080597,8.6517431905828e-23,9.15421980711695e-22
"1110008L16Rik",498.325894881397,-0.504797929462196,0.0736630825185201,-6.85245836720559,7.25915170635235e-12,3.5239590964676e-11
"1110028F11Rik",11.0057658690392,2.92666166073482,0.583552622820568,4.7824724867379,1.73152093054126e-06,5.08827426744711e-06
"1110032A03Rik",201.625894487582,-0.339265031122185,0.128154919393457,-2.64717608996645,0.00811670756678154,0.0145110652733905
"1110032F04Rik",62.5429014932755,1.23333712383388,0.227265534655529,5.42434958742311,5.81659455802272e-08,1.97973234792671e-07
"1110038B12Rik",1421.52167734024,-0.594203760917492,0.0996889167687261,-5.96046619585469,2.51519332433346e-09,9.6599434913413e-09
"1110046J04Rik",10.0874197431803,1.12023125921415,0.483681568688065,2.30973016958798,0.0209030974377202,0.0345644703923706
"1110051M20Rik",723.731378683297,-0.487023118984482,0.0980564506496684,-4.96662815340191,6.81270387559735e-07,2.08511821015286e-06
"1110059E24Rik",895.809225825452,-0.396822875973038,0.0890815531623293,-4.45452606940563,8.40787130001398e-06,2.29645687895111e-05
"1110059G10Rik",345.624234491541,-0.23802003061545,0.0971362211912994,-2.45032857149047,0.0142725907381528,0.0244093030806754
"1110065P20Rik",399.180333009511,0.593360767303185,0.113845613200474,5.21202447104228,1.86790901883481e-07,6.02691450271298e-07
"1200014J11Rik",2099.26436058982,-0.298419664959612,0.0516425397912138,-5.77853292147927,7.53548005315572e-09,2.78950519219257e-08
"1500009L16Rik",298.093349782502,-0.773065487049369,0.0896453525919995,-8.62216137875965,6.5702022080426e-18,5.09675263316101e-17
"1500015O10Rik",121.983065996672,5.78553297900068,0.593573825233371,8.63555393255739,5.84431410671735e-18,4.54767144956005e-17
"1600002H07Rik",898.337418954119,-0.868880981982925,0.0818364960064076,-10.6166171339635,2.49437327783074e-26,3.29657719696506e-25
"1600010M07Rik",2.16783872767794,1.68713236122633,0.683329995200753,2.36160998482699,0.0181957736403561,0.0304362841076865
"1600012H06Rik",760.536506257967,0.332945057475898,0.0877287689933189,3.79520159922311,0.000147523533132737,0.000345785269185661
"1700001L19Rik",11.7950801362304,-0.957738934391119,0.415692771887379,-2.29217276389322,0.021895675929742,0.0360595739705448
"1700001O22Rik",159.906911183893,-0.579452332812875,0.161848721885968,-3.57948254213669,0.000344275245674129,0.000770758292418495
"1700003M07Rik",8.47921795456432,1.75320211107364,0.520040440138248,3.3313980330359,0.000864109504894342,0.00182552070364835
"1700008J07Rik",132.317406120887,-0.594459097086557,0.187321560045371,-3.17276574221728,0.0015099430348008,0.00306318130401725
"1700010I14Rik",62.1615787201339,-0.641922865682076,0.251759605678543,-2.54880487425106,0.0108092760517357,0.0188896950901129
"1700017B05Rik",1317.3409377784,0.418187901895804,0.0805209144050626,5.19355986141299,2.0631056359414e-07,6.62276457514207e-07
"1700018A04Rik",11.2440512015777,3.2119715716975,0.602913896566854,4.97604347015406,6.48970791508011e-07,1.98971779220269e-06
"1700019G17Rik",100.839438015216,-0.739007122144169,0.149648738711732,-4.93595641260807,7.97589204946788e-07,2.42260845233579e-06
"1700020I14Rik",1243.7332914168,-0.485718439357365,0.0732179927807055,-6.63375214965675,3.27259173010117e-11,1.49904442301592e-10
"1700021K19Rik",1471.51485817924,0.431947975306558,0.0688957311885702,6.26960222727158,3.61971588602502e-10,1.50717406674788e-09
"1700024P16Rik",33.7821091784922,3.05267097842416,0.578015449868656,5.20493955600428,1.94059760576009e-07,6.2511442714711e-07
"1700026D08Rik",10.6901101827919,1.75936997385435,0.515125132217724,3.38520368829847,0.00071125454450306,0.00151917692901436
"1700030J22Rik",97.2088863056583,-0.73416345610581,0.177576588737518,-4.13274071571657,3.58463029654171e-05,9.09424423015197e-05
"1700030K09Rik",518.877550160162,-0.22272271574698,0.0819598768079592,-2.71740942983175,0.00657951602003532,0.0119842156456743
"1700042O10Rik",15.9333755413135,2.96390603190485,0.555987775455518,5.16313925761211,2.42842338408012e-07,7.74606821606726e-07
"1700048O20Rik",433.948108572591,-0.386374145946054,0.112304938177714,-3.44028762714521,0.000581096281879701,0.00125779250496064
"1700049G17Rik",336.619685124004,-0.609288573635879,0.0957576509132499,-6.36217887526178,1.98911596842223e-10,8.49097553082007e-10
"1700054A03Rik",1.99197889230019,-1.75691518825804,0.689520205799525,-2.52213619323426,0.011664453726841,0.020253566066012
"1700056E22Rik",21.8483353270462,0.767059771928409,0.30251565474224,2.53521228182863,0.0112379202225824,0.0195650203143822
"1700066M21Rik",381.014425078401,-0.352261483416131,0.114187349725775,-3.08483990969477,0.00203661743731996,0.00404910161305335
"1700094D03Rik",304.838119728248,-0.432437173944283,0.12802305997208,-3.37761862806407,0.000731164079891438,0.00155848972721687
"1700109H08Rik",47.5624595754702,-1.0662440510729,0.30468012873176,-3.49437367561042,0.000475175423461297,0.00104404657459687
"1700112E06Rik",12.2328359405078,1.66340869327431,0.472853170277493,3.49768402451958,0.000469316805197586,0.00103220401462745
"1700123O20Rik",770.805370313025,-0.329732970681757,0.0627959857005751,-5.25077846663689,1.51457746717103e-07,4.93659782407993e-07
"1810011H11Rik",87.439677901907,3.67511035124034,0.327022339154525,11.127977518572,9.16923176335302e-29,1.38775219909785e-27
"1810013L24Rik",1386.9479102879,-0.182187261527357,0.0642842715900079,-2.83407765014428,0.00459581632536919,0.00862701078359393
"1810014B01Rik",121.891084237772,-0.573115780516818,0.207473266081691,-2.7618490142884,0.00574750506350285,0.0105825596527599
"1810022K09Rik",665.261300935303,-0.266149945173875,0.0849964943827808,-3.13126840726753,0.00174053004721549,0.00350033308696294
"1810026B05Rik",1274.55064883366,-0.595799089354844,0.153975612890916,-3.8693492688232,0.000109126221368287,0.000260110491387514
"1810026J23Rik",1930.87471237165,-0.204321736416547,0.0587618363440131,-3.47710698884706,0.000506855520433537,0.0011089510312317
"1810034E14Rik",6.4964403926742,2.20644671965743,0.567621410773993,3.77554761066894,0.000159656524376129,0.000372144613645709
"1810037I17Rik",540.932798556502,0.479356221911299,0.0743330707303883,6.44879009203883,1.12746588773276e-10,4.93602548314813e-10
"1810041L15Rik",256.686724336205,1.60781179566392,0.166578531264137,9.64986296864126,4.92214580989484e-22,5.04441202634773e-21
"1810043H04Rik",182.917565951768,0.390344736508996,0.164474371633972,2.37336582313586,0.0176267961064656,0.0295744063816767
"1810055G02Rik",1166.82408738892,0.52610508788011,0.0562908951257081,9.34622628435519,9.08307354155543e-21,8.55431899962433e-20
"1810062O18Rik",23.9368139152655,0.897600324944461,0.323609247263868,2.77188523525376,0.00557326819943904,0.0102975338778396
"2010107G23Rik",85.2113158360531,-0.824486212738283,0.300161219552909,-2.74503098871658,0.00605051840283684,0.0110940864594896
"2010204K13Rik",64.9761075800837,0.73548317355005,0.176427848884222,4.16859290900472,3.06485827895663e-05,7.83993150869448e-05
"2010300C02Rik",121.720148248676,1.20636775815946,0.236311914278058,5.1037672201862,3.32957797034637e-07,1.04838561400522e-06
"2200002D01Rik",18.3217475352573,1.52295201038468,0.638499326157669,2.37761241982184,0.0174251304794046,0.0292974349738185
"2210011C24Rik",6.98173360284333,2.22174092026226,0.645273139125189,3.34247907339595,0.000830336159367811,0.00175669894554854
"2210013O21Rik",480.79767212222,0.281906280392827,0.0806267905511609,3.49645370423488,0.000471486298942447,0.00103645796462055
"2210016F16Rik",555.09197881068,0.576653862329412,0.0779080603809607,7.40177835260467,1.34372655858507e-13,7.57033283741387e-13
"2210018M11Rik",2366.42850034614,-0.420301915984833,0.0523608368401358,-8.02696894403265,9.99103632153272e-16,6.58974492236772e-15
"2210039B01Rik",59.1715198119216,0.587084631885399,0.224345597775288,2.61715401266169,0.00886663251789622,0.0157257087554392
"2310001H17Rik",6.50874515223828,1.28422538778563,0.521751602609178,2.45045434774178,0.0142676053860015,0.0244031460276883
"2310007B03Rik",43.394440352965,2.3166292119591,0.677195233041307,3.44243656606226,0.000576499053176741,0.00124906946498766
"2310009B15Rik",182.341597809265,-0.311067608922717,0.112282353496915,-2.77024143815973,0.00560147540712957,0.0103425717903916
"2310011J03Rik",656.088338344561,0.270008356541034,0.0726022133207108,3.7190338283564,0.000199986270138812,0.000460242732989608
"2310015A10Rik",383.365655182461,0.402916692790509,0.0921088864337334,4.37442638708061,1.21752198451934e-05,3.2696775611703e-05
"2310022A10Rik",1043.22822763369,-0.190222213035525,0.0769996574546409,-2.47041676060073,0.0134955722850178,0.0231749192850336
"2310022B05Rik",3569.07504310012,0.407233761139338,0.0540319302894477,7.53692074496923,4.81198576761621e-14,2.8033317879661e-13
"2310039H08Rik",151.117120326748,0.647659750898324,0.194131352078254,3.3361439143251,0.0008494917612272,0.00179550046281219
"2310045N01Rik",596.73934321443,-0.325597063643413,0.121891117646229,-2.67117820381177,0.00755855072203565,0.0135848794195166
"2310047M10Rik",339.735789314269,0.710414869078341,0.111736567723244,6.35798447553602,2.04418124201061e-10,8.71547457417737e-10
"2310067B10Rik",3209.09150947339,-0.105320967810552,0.0465147292126822,-2.26424774411836,0.0235588815873483,0.038582952210125
"2410002F23Rik",4317.03368829041,-0.235119241804403,0.0551080425244307,-4.26650434482994,1.98559629617119e-05,5.19148856480378e-05
"2410003L11Rik",3.36004352269346,1.57503381506966,0.676661363663417,2.29795741074696,0.0215642132205535,0.0355608672008322
"2410004I01Rik",8.16236951228311,-1.55564309445477,0.470164449108062,-3.2314325042137,0.00123171409933378,0.00253435030226153
"2410006H16Rik",857.916978053152,0.256459492521967,0.0925221376900941,2.77187621841615,0.0055734225762162,0.0102975338778396
"2410015M20Rik",589.57989400082,0.216452976309169,0.0837037127850788,2.58596178202666,0.00971076971728116,0.0171145694030949
"2410016O06Rik",713.172601246947,-0.44726759073024,0.0629125008207188,-7.10916291841428,1.16748868631403e-12,6.08690387297847e-12
"2410018L13Rik",215.789207450669,-0.925209613651447,0.119451198207324,-7.74324804673109,9.69087197574189e-15,5.95895607667173e-14
"2410089E03Rik",2568.42155865641,-0.397849652340208,0.0845541003870271,-4.70523656269124,2.53571748799179e-06,7.33164861085693e-06
"2410127L17Rik",1171.68139348563,-0.197931785197349,0.0799030503223503,-2.47714103807004,0.0132439555516645,0.0227850356400072
"2410131K14Rik",751.412029935355,-0.640917379369679,0.109377499913088,-5.85945305693925,4.64394134953352e-09,1.74477105469678e-08
"2500002B13Rik",60.8647398899664,-0.673435112016946,0.192746193549676,-3.49164432418603,0.000480057035366897,0.00105372100573868
"2500004C02Rik",447.899839413758,-0.477003323007953,0.109382426622224,-4.3606718917565,1.29663675208582e-05,3.47050283523182e-05
"2510009E07Rik",1357.73662448766,0.936012913546869,0.0571136928038519,16.3885085958915,2.31043918445389e-60,1.41329885807376e-58
"2510039O18Rik",1875.29920196596,0.356158111878473,0.0517448822247869,6.88298308826695,5.86119882055835e-12,2.87383077154958e-11
"2610001J05Rik",786.641158312827,0.451974211125578,0.0841032216959794,5.37408074975199,7.69743587057434e-08,2.58198263008203e-07
"2610002M06Rik",705.622303880338,0.207199724378104,0.0824072390818018,2.51435654362174,0.01192498067684,0.020658501660677
"2610005L07Rik",2386.59681824187,-0.30394001758867,0.0994299875857016,-3.05681085592531,0.00223705387779053,0.00441981144562088
"2610008E11Rik",2177.91922059835,-0.626839606490397,0.0582873820262692,-10.7541484286383,5.66548842909051e-27,7.81588955797083e-26
"2610020C07Rik",126.994406216975,-0.978465816205619,0.180290667133867,-5.42403982020604,5.82668926511535e-08,1.9827851030237e-07
"2610020H08Rik",488.421538505753,-0.27007083010063,0.0800037220763608,-3.37566472728173,0.000736375950570993,0.001568649954197
"2610028E06Rik",6.1627669824544,1.91751519965667,0.547079109534057,3.42770950437079,0.000608696426448619,0.00131333802140175
"2610035D17Rik",197.610559651796,-1.78956862482672,0.349843787507054,-5.11125125696949,3.20032004150353e-07,1.00912901684567e-06
"2610035F20Rik",15.2291973078986,-2.90131906942503,0.48871510360223,-5.54088232798543,3.0095140447727e-08,1.05112230227519e-07
