"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"0610009B22Rik",349.553483610277,-0.245452890668282,0.0992564615485685,-2.47299944425862,0.0133984351337584,0.0329143112432643
"0610010K14Rik",1057.38986692871,-0.207867919244417,0.0833869847106772,-2.49283437869053,0.012672794321856,0.0313786570232096
"0610040J01Rik",84.0708455983083,0.941556468648984,0.209336096230289,4.491386496988,7.0761007967568e-06,4.30581639184242e-05
"1110002L01Rik",1001.51709697775,-0.344424355749291,0.0450995626199108,-7.63710115372431,2.22166954842897e-14,6.80381519366553e-13
"1110007C09Rik",266.65655526741,0.571100424155466,0.0970371752048684,5.88339706470496,4.01930107163326e-09,4.84193798020112e-08
"1110008L16Rik",549.002308936148,-0.263082949078035,0.0707134104690822,-3.7204938172651,0.000198833609975467,0.000846374742175474
"1110019D14Rik",51.2358797728702,-0.556476793452551,0.199079649959383,-2.79523983679179,0.00518612249566842,0.0146470916770521
"1110032F04Rik",61.485416424383,0.848307432976659,0.189498807792181,4.46574631233173,7.97901133793744e-06,4.79306376556113e-05
"1110038B12Rik",1543.03768579461,-0.363316350346128,0.0963819892779234,-3.76957167957821,0.000163527940619146,0.000712800746554742
"1110059E24Rik",988.562311039336,-0.187264037224331,0.0689409587908783,-2.71632979442067,0.00660101267614877,0.0180389830358954
"1110065P20Rik",401.483251140011,0.353089130372304,0.081287948211676,4.34325313713283,1.40388213514862e-05,8.00617783035236e-05
"1500009L16Rik",331.684998046118,-0.411325802922334,0.0743412582707416,-5.53322164715418,3.14401757130289e-08,3.16949034822619e-07
"1500011B03Rik",301.892706480184,-0.265528050351737,0.0931007331778239,-2.85221257721531,0.00434160556931693,0.0125304441029775
"1500015O10Rik",31.4561512995528,1.35506442059837,0.362358080291039,5.02041968135063,5.15587065670828e-07,4.05384032677023e-06
"1600002H07Rik",943.277600241383,-0.640621229787812,0.076830199061369,-8.33822511372829,7.54139024817412e-17,3.33790937029259e-15
"1600020E01Rik",413.5123386372,-0.238825485836162,0.0877271563312919,-2.72249246497235,0.00647915109561014,0.0177495820545329
"1600029O15Rik",6.25816731033725,0.876219997819322,0.371085377612708,2.34468109819763,0.0190433598584578,0.0445312790066421
"1700001O22Rik",176.907679187324,-0.304947713345892,0.122369435227969,-2.49214772763732,0.0126973214348758,0.031426267949749
"1700008J07Rik",138.436953979027,-0.462507106152513,0.111967018661945,-4.13120856640199,3.60860981330385e-05,0.000184824393805744
"1700019D03Rik",16.2196358141142,0.739785380264706,0.284684825219704,2.58353103869835,0.00977946671033006,0.0252182682865076
"1700019G17Rik",113.916491147443,-0.351017894371834,0.135411249763988,-2.59260288438464,0.00952526860538974,0.0246808073825105
"1700026D08Rik",9.41062266905503,1.11337338275463,0.319133657704067,3.40509829532874,0.00066140242135746,0.00243852741052907
"1700030J22Rik",107.143613270462,-0.397011803130077,0.138816537818822,-2.86049295090926,0.00422982956348187,0.0122615440571901
"1700030K09Rik",550.645018065799,-0.169381028697732,0.0593794517071007,-2.85254806095722,0.00433702535663383,0.012523012061174
"1700037H04Rik",672.436511614496,-0.179900555659993,0.0777235321640997,-2.31465290598152,0.0206319350075761,0.0476882332540663
"1700042O10Rik",6.03997685337393,1.04626071839493,0.359203500873643,2.83238205922814,0.00462026070619828,0.0132444496125964
"1700048O20Rik",442.855898282807,-0.386816560954842,0.0790501832081264,-4.89352387913992,9.90462903022655e-07,7.3065117883425e-06
"1700049G17Rik",366.657290202419,-0.364274317297271,0.0995484274177546,-3.65936188428537,0.000252844072319062,0.0010467321030184
"1700086L19Rik",12.4245735688398,1.16435678036101,0.359214800759944,3.22769283275829,0.00124792898466475,0.00424720742619357
"1700094D03Rik",322.927619611688,-0.322873659664306,0.0918925905004079,-3.51372399476489,0.000441871684596938,0.00171141116326367
"1700109H08Rik",51.4262126311871,-0.607977063029052,0.255975387704028,-2.37386921497148,0.0176027842555408,0.041599992065193
"1700123O20Rik",851.545290930199,-0.137333145637995,0.0574141256853322,-2.39200012245545,0.0167568367863275,0.0399082314200409
"1810011H11Rik",36.813011859628,1.35509530519433,0.34821676026635,3.92996929123494,8.49567111143482e-05,0.000397589363718463
"1810032O08Rik",471.230012477233,-0.190598204988091,0.0823583147287711,-2.31429468849618,0.0206515629560775,0.0477088106566458
"1810041L15Rik",235.003774200124,1.03893481447528,0.168101100481204,6.17624256690117,6.56451069259245e-10,9.07555079668201e-09
"1810046K07Rik",8.58143507100748,2.47525620938193,0.367676678825913,5.69583772098589,1.22767608106695e-08,1.35257216782813e-07
"1810055G02Rik",1171.29316426109,0.290834180561237,0.0603919171631732,4.81568317054372,1.46697125717394e-06,1.04282139747886e-05
"2010012O05Rik",517.730081303149,0.211278943875046,0.0910527691031729,2.32031318773442,0.0203239412252783,0.0471232585641616
"2010107G23Rik",94.588167504321,-0.469446225064465,0.14858684297216,-3.15935205577304,0.00158120356945264,0.00521296185126383
"2010111I01Rik",2150.45307514733,0.45739668480922,0.127824616968409,3.57832233623702,0.000345806811676809,0.00138179592147584
"2010204K13Rik",68.0666545603581,0.546473592009181,0.182840559226245,2.98572168863027,0.00282909993119678,0.00865660792360867
"2010300C02Rik",127.171399764102,0.935438154847991,0.177259577254327,5.27108814855868,1.35617313526403e-07,1.21380224324712e-06
