"","e11.sample1","e11.sample2","e11.sample3","e11.sample4","e11.sample5","e12.sample1","e12.sample2","e12.sample3","e12.sample4","e12.sample5","e12.sample6","e12.sample7","e13.sample1","e13.sample2","e13.sample3","e13.sample4","e13.sample5","e13.sample6","e13.sample7","e14.sample1","e14.sample2","e14.sample3","e14.sample4","Family"
"Foxd1",0.433140560102836,0.864170269867372,0.81735141026138,0.793324114897433,0.503981669604268,0.17804747400031,0.626534533222016,0.231441657672779,0.291491262318396,0.349350724195717,0.326545551467297,0.188157701953377,0.237351464826331,0.21590354768276,0,0.178886722743853,0.278721009110976,0.194349893137605,0.307016377877495,0.064318699257573,0.128172025288026,1,0.957186003361318,"Fork_head"
"Hmgb3",0.862467624378873,0.99889704048214,1,0.988783316052821,0.910562537064844,0.537687193104463,0.503879150697933,0.421337187938727,0.422008915548907,0.329259744246924,0.356118795921051,0.295481945287689,0.219609588765417,0.214206211515975,0.277956314359896,0.205265628734017,0.229936086542585,0.210154134225762,0.329605077696389,0.0301418350917339,0.0553143500260399,0,0.0149804027201866,"HMG"
"Sox11",0.823092544158844,1,0.996276413499139,0.919937045214199,0.935047751442098,0.655906289248822,0.602811719726168,0.563091646609881,0.516940717685485,0.472789060822839,0.573321696445519,0.553415213930731,0.235813355039073,0.239855193561307,0.386739569281377,0.236467663500952,0.295035408308718,0.197342752508875,0.339544357184597,0,0.00904734820589242,0.0859964586915963,0.123798640396049,"HMG"
"Sox5",0.670531315072791,0.964933659530302,0.946986627247733,0.899775390293399,1,0.645764629329939,0.528268616702034,0.547231919434689,0.63752534660091,0.474827089043602,0.767923836282366,0.728827036885167,0.389810096394308,0.432666606790831,0.373141699816014,0.254000605165745,0.234745943060451,0.245438358402801,0.486668527207195,0.0534474435053829,0,0.477255264760636,0.550158956699964,"HMG"
"Sox6",0.684274099935525,0.997571639443479,0.98976980223801,0.931869531666151,1,0.715650266301085,0.625126914802602,0.58919916670503,0.612212294446569,0.549729975919535,0.818253046280103,0.78107491332117,0.345112779378164,0.423286534142341,0.343000690549294,0.225420166422182,0.303609923632459,0.228732622548286,0.562307826306917,0.0488911619732598,0,0.494560498914394,0.558919442210104,"HMG"
"Sox9",0.69342154604063,0.952761063117438,0.96357312273286,0.894283115120614,1,0.629483110892518,0.58083516611562,0.567827848496839,0.645339154554155,0.49665957323257,0.798926746943943,0.703236259349329,0.299663504602409,0.357555929623856,0.393964084903147,0.168829142056705,0.283673109502532,0.203903758964797,0.561514337190715,0.0268544817456014,0,0.482097468959005,0.515384297434073,"HMG"
"Tox3",0.760395627437884,1,0.989559705438473,0.854771330888337,0.997989846149971,0.67916694512551,0.621569515011178,0.631810140546789,0.142603261964952,0.43951790529735,0.205033209424577,0.313944849231063,0.133790292550089,0.147219611595634,0.0673065735148622,0.261119730932608,0.391886986476552,0.388012345290158,0.222831881325547,0.240780001446224,0.237641566176978,0,0.161053957676973,"HMG"
"Hmga1",0.818206074882449,1,0.898922391497311,0.830788652464982,0.779951010475362,0.294594932234398,0.104123817629615,0.196746819779072,0.466072650300802,0.226165646115285,0.0633569512151488,0.0355248806955005,0.0945965467683854,0.0459308173057838,0.230224229814175,0.108035955063714,0.190462582679494,0.263315865972902,0.343132402455779,0.130076218223452,0.208193380052488,0,0.091140106891199,"HMGA"
"Hmga2",0.914906113399977,0.998767122993831,1,0.916995808088934,0.961218947928163,0.7575634372051,0.75503650142579,0.649845797526665,0.549697471606488,0.443758041743307,0.432842573646359,0.469367251613728,0.286768686203414,0.31190572602299,0.298785846375049,0.353441067815511,0.390663812328175,0.260645787369072,0.503029636091307,0.280313658031273,0.234415014253452,0,0.00791096955011849,"HMGA"
"Dlx1",0.274493017951354,0.667020571605929,0.648202396795178,0.959201126006631,1,0.0676786137922116,0.124978049636807,0.0342993748327072,0.586493805512136,0.542098147960384,0.342037946395041,0.357888954450525,0.369637468975133,0.491576644114073,0.374672687689024,0.364858382077018,0.175544969825878,0.0816233262611327,0.194227969221721,0.151645417874868,0.127077462413214,0,0.13433836928318,"Homeobox"
"Dlx2",0.440350171665685,0.795904377922332,0.777370558987063,0.973277735049197,1,0.16669193277894,0.259756647092,0.209124290032132,0.516591210200955,0.473451008690927,0.424465080465953,0.400073260622573,0.23541697513366,0.357831662077385,0.411733393763007,0.244705241332749,0.114714239924109,0.161526411311581,0.266189146276121,0.108189818730907,0.156513118228444,0,0.333667078901521,"Homeobox"
"Evx1",0.803045597840359,0.96036379821132,0.975594110115643,1,0.886830590241907,0.351171952527954,0.272885955142251,0.3374701059693,0.499309099805652,0.290876078572079,0.396951830498891,0.362316017596871,0.261485637148359,0.359123364816596,0.465743379715656,0.0811297892285643,0.214443062531831,0.262078413096287,0.165703122037166,0,0.0946577928487498,0.215921579418071,0.226726260827801,"Homeobox"
"Evx2",0.878860342016282,1,0.988084752581664,0.919227479472455,0.778863044365608,0.839922473692922,0.698877143801979,0.814704985029773,0.718879993185095,0.451010696168725,0.716542514386903,0.569528700704003,0.276723258561884,0.212301515323295,0.385813469222823,0.387575353361264,0.469362118965761,0.35222911314493,0.550737355862167,0.0636040665161178,0,0.191901481448969,0.434706167513088,"Homeobox"
"Gsc",0.778720198971537,0.976381514155515,1,0.916942052019788,0.981576769376213,0.602660207355506,0.653770017769148,0.662220004417639,0.501834812756945,0.371568437057078,0.491859176534042,0.305834358522551,0.157756662068414,0.111957655868779,0,0.191206927154432,0.358303495667352,0.191354351753044,0.475157524539039,0.100582891770002,0.228919817833162,0.0558601543239142,0.0186303136931151,"Homeobox"
"Hdx",0.736895539364566,1,0.896062994259931,0.719307691074314,0.797510049221822,0.444970801655106,0.512560977328851,0.519771484147161,0.239683073834511,0.230404951178519,0.384247787705844,0.160393712214394,0.172444559122045,0.174602004276608,0.0905211253398603,0.209202930410263,0.157603753425355,0.190302075888902,0,0.0512333378728844,0.0981401085687574,0.0568705130620882,0.0350255965864711,"Homeobox"
"Hoxa10",0.842123932014483,0.974164836732811,0.977281103148612,1,0.980088190813251,0.475220088819828,0.349248204147744,0.358264713369946,0.18757555978275,0.301712900577344,0.392616477397096,0.32487159673314,0.225896265681974,0.195996664607656,0.234675282078591,0.122210875891669,0.322369520059142,0.219142912687403,0.1873252265369,0.116677638281182,0.134865752855845,0,0.125259815942543,"Homeobox"
"Hoxa11",0.785307150600485,0.910264390384131,0.921972290256478,1,0.949532615019259,0.356730165370909,0.259860465593923,0.197045169677836,0,0.178714011025115,0.194825503449276,0.146437572197542,0.204747188143933,0.177991108991707,0.124348103402798,0.10768899543133,0.339876136028786,0.31553430278354,0.198018013236697,0.228411092616128,0.310014607559628,0.016989561385926,0.0835973269134684,"Homeobox"
"Hoxa2",0.90650529897283,0.972115575719,1,0.749793304221963,0.748617578728711,0.521358678118671,0.816157460078712,0.680479809020264,0.479482656054942,0.417163280686911,0.29614307924963,0.263172648321873,0.0600309961598387,0.120395919926557,0.0720861405388974,0.312210808032561,0.421274279610922,0.0902959314157445,0.448580734104599,0.275544797262195,0.308226011987949,0.0406133948739786,0,"Homeobox"
"Hoxa3",0.834663074002306,1,0.99778192466038,0.893642619593211,0.908886839090501,0.52787306433011,0.657861585791059,0.65038686774822,0.483959482156144,0.470655035204921,0.403379935332047,0.333328142481331,0.145852050813077,0.134673962127249,0.17932539259148,0.281893242090516,0.368163593158149,0.12903621385833,0.44345506052266,0.153463089883339,0.223446258700612,0,0.163518926695124,"Homeobox"
"Hoxa4",0.75738103930153,0.937106166132873,1,0.867342033071271,0.743525059015666,0.477399894667049,0.65231438833357,0.578308587635085,0.468130606833034,0.421182896415746,0.155277905272136,0.219596771755243,0.100987611368789,0,0.167936099727792,0.252259773340286,0.39036050260545,0.0782987652362548,0.414692676100335,0.106082404085201,0.147430770789726,0.0296204769503884,0.12702285096674,"Homeobox"
"Hoxa5",0.863976073582779,0.970818102819385,1,0.901834635053815,0.926812081173971,0.649596688887348,0.705312601041585,0.71518839023081,0.526923518059714,0.400134921723759,0.402035572810357,0.320051384192389,0.0889529359473131,0.138862239707219,0.181590340568096,0.28865508500391,0.344025366612537,0.10471873876165,0.449110159429433,0.136627628250843,0.233528598778329,0.0677279047428063,0,"Homeobox"
"Hoxa6",0.914893954947269,0.999199066144663,1,0.957531251350848,0.998859581302713,0.638621855992163,0.593935576268921,0.675632787434347,0.53597286343019,0.361574244402219,0.44924636063206,0.4380795366236,0.225770110372574,0.268011605360097,0.157004084875364,0.324546457757881,0.318731445245433,0.227026239285276,0.452932152434194,0.333535832041286,0.254317574534536,0,0.129315975956619,"Homeobox"
"Hoxa7",0.96020923803275,0.982064083327351,1,0.914401233617536,0.869093389240568,0.5906442175675,0.782319241129348,0.700432917046409,0.533404155699774,0.244669098202027,0.184822847821949,0.272053591779885,0.149062395955548,0.258415318184246,0.0938317298336124,0.477534693391506,0.393353512658799,0.222142938549681,0.323391798143998,0.340668782147084,0.315547274969628,0.105614133585043,0,"Homeobox"
"Hoxa9",1,0.989781622773771,0.989185402060468,0.978786209513495,0.991557483850011,0.523658024882896,0.381939980957965,0.415566855406497,0.264131681824299,0.262986810139803,0.341529932803489,0.282588100486714,0.224949896887836,0.266248068871915,0.234764817285622,0.207417264023799,0.378423193468901,0.160954040402898,0.191980300773039,0,0.0689164056198099,0.0614703284156658,0.143311844503452,"Homeobox"
"Hoxd10",0.815492166977645,1,0.976734589168871,0.97879767437067,0.871818886188988,0.495759596433097,0.321991331082821,0.443870899161499,0.347106937733119,0.329406603321786,0.513539809419308,0.423972040280534,0.340701463403635,0.163564691455531,0.26582072386238,0.27662522608476,0.446850233951362,0.22320592036062,0.211900419909786,0,0.00900894165060525,0.248587979700128,0.37661452902465,"Homeobox"
"Hoxd11",0.824664646125279,0.991787498836273,0.994118452218454,1,0.889887640151743,0.574595974253611,0.43439610367867,0.556394665859604,0.442221474768738,0.391127283884474,0.545021937520441,0.433114953549577,0.302331589605706,0.14437906226784,0.300496063534356,0.242333624618021,0.388253095036732,0.287130234286634,0.310881212383985,0.0365660954564114,0,0.190857949858071,0.32083419539981,"Homeobox"
"Hoxd12",0.852868261011561,1,0.980990003868916,0.954348763165856,0.788225052930329,0.729911435665998,0.575234709540548,0.684107055431805,0.599109871371385,0.455743355402853,0.605903664822971,0.505126121094049,0.305012002484051,0.197412427825405,0.398726669760997,0.283248243294521,0.426224535292286,0.393421383543777,0.491583076163255,0.0893900924437007,0,0.177198449774482,0.353061753919199,"Homeobox"
"Hoxd13",0.884845340434741,1,0.976531131246672,0.938052314124327,0.798392452910113,0.830023944405923,0.719492481300214,0.739801613613443,0.635655002279625,0.524579911295731,0.74541262183518,0.647387513887549,0.356872259610858,0.281112262691998,0.510342940954801,0.291684833070126,0.449735431035674,0.345126515543737,0.480528276321833,0,0.00407444511406811,0.249461408222219,0.363167569865862,"Homeobox"
"Hoxd9",0.670034383245198,0.891972491785955,0.94678857278654,0.964992696196111,1,0.208119810848376,0.0642576606313942,0.179470024008416,0.167331434180451,0.075424385655329,0.218887916626172,0.107162256834653,0.195743393208918,0.105584566703986,0.0821355269695446,0.125898027961731,0.361746628919612,0.130332954165616,0.0479612296305763,0.048252645189249,0,0.100840045696223,0.170292182599751,"Homeobox"
"Lhx2",0.876224755613087,0.975005280792599,1,0.982773288734993,0.975562401098189,0.686096335469367,0.646127087041776,0.614804946508578,0.737433728708736,0.544011795734391,0.701646937457716,0.608265626842771,0.409705779346196,0.3473123389296,0.576808179162532,0.318612640708794,0.436446890564353,0.350001802231765,0.535880383415897,0.11913683983402,0,0.237911287235148,0.330967042720479,"Homeobox"
"Lhx9",0.895324842082591,0.969967039492946,0.968717638347696,0.947145335212146,1,0.66419827754401,0.593933598901307,0.583522615077745,0.661430256830226,0.456341623690878,0.528270916608811,0.509768871997837,0.28104522279183,0.28556328289455,0.474465111238921,0.248855986032636,0.325418836515994,0.229674969618677,0.432525889373026,0.0968807089786081,0,0.137465601081524,0.209798739286148,"Homeobox"
"Lmx1b",0.814011820888505,0.975604836213595,1,0.966579675282339,0.954694849956756,0.602726280400953,0.435344229323236,0.550802836909153,0.346028420780066,0.536266488378042,0.54971045034685,0.422917382490371,0.536140406100395,0.32554505523368,0.309516863751628,0.354465226994903,0.410075476526697,0.31629128437517,0.367716810508743,0.239200457629504,0,0.12312072181321,0.279199406860561,"Homeobox"
"Msx2",0.772065541640095,1,0.973395013701824,0.946618642762548,0.991852772248438,0.570016278559954,0.511231541501549,0.660634340352749,0.66390386918979,0.575484739653078,0.60063667783889,0.534000118181343,0.377580233909864,0.431309768036754,0.614727201189592,0.240137366359309,0.422060741522762,0.345782485738719,0.482627140200241,0.0616854260337135,0,0.486435574435689,0.548332924636025,"Homeobox"
"Pitx2",1,0.950360779184525,0.922941988971333,0.677473967454826,0.773821775595306,0.665917513974629,0.797023280478401,0.746064779410503,0.590764353904396,0.209704392518916,0.0815832792169639,0.212426379144229,0.0413113512493786,0.175978064768892,0.0684977949839302,0.391465391721541,0.0452160101474447,0.130261464396118,0.446638626790668,0.182062127655416,0.332621755620757,0.0615222724710563,0,"Homeobox"
"Pknox2",0.95171444584398,0.996315793623931,1,0.966376583968309,0.825469264223083,0.573486501025486,0.607440135701167,0.519799624690401,0.432101556314842,0.183582379023378,0.293431760308414,0.261725193670288,0.210382649602025,0.217299953269796,0,0.364388184539683,0.179448901825794,0.231268734777309,0.471287220531435,0.352394163193964,0.451889159701582,0.0561952662588155,0.0906149061325869,"Homeobox"
"Shox2",0.919133739861402,0.959602272588831,1,0.862799491211785,0.961242084477579,0.648444778056901,0.573251175522863,0.651992443101064,0.404099748003761,0.246507315602957,0.221188692998156,0.200289995360414,0.282848905946015,0.321350612336922,0.178579863051145,0.291007011311583,0.382438497766657,0.326040696870318,0.368837432815006,0.348465154367025,0.415118998670719,0.0809102525404041,0,"Homeobox"
"Six1",0.98516824557151,0.992387267346202,1,0.825650385775387,0.905624256971993,0.599117468013853,0.602293413389732,0.590776090817466,0.498373096332853,0.356208298305846,0.532025419938614,0.481188068099964,0.0628284953873627,0.178952919082794,0.076247818021141,0.228750355862764,0.160713796706553,0.0983637565432757,0.530732370825791,0.206206881909204,0.208821521059894,0,0.24224352645335,"Homeobox"
"Six2",1,0.996111720370959,0.978381668935175,0.718925575597544,0.931450409699515,0.768501698644088,0.749786697530537,0.782289915011873,0.644781704500953,0.586993932110694,0.805189697967118,0.591683035608366,0.183421822620513,0.156432666562592,0.17722181227466,0.118593878277226,0.329510004381814,0.213344046409429,0.532339525140078,0.0373235044045257,0,0.221476778395752,0.313815651113595,"Homeobox"
"Six4",0.891143283485261,1,0.9769073474219,0.916400503363484,0.94206733683226,0.535037469728714,0.513116722744143,0.518116961224743,0.407569680225099,0.277664344254167,0.408459211485256,0.381263291040071,0.0550197816171356,0.114300828688936,0.123822196603177,0.135380055559218,0.114899186941157,0.0781102764152991,0.332139426613919,0.0454750950535297,0,0.106267557065352,0.171482034706148,"Homeobox"
"Tgif1",0.915951710482602,0.999155309880951,1,0.951262618192409,0.983881791155325,0.453629114293537,0.507404855118515,0.508404665750139,0.496139697770402,0.388106119846728,0.295023062922321,0.301239616044898,0.123562301609325,0.181073673496469,0.293478163818456,0.248405163141996,0.231050935570174,0.215608420173927,0.479396565234543,0.132995736161367,0.152542999567962,0,0.0978924446759884,"Homeobox"
"Hsf2",0.815511265549888,1,0.945002778361211,0.876201786663711,0.898925901804588,0.498458990744307,0.528977958849773,0.460373565463518,0.354193207381558,0.330983683941129,0.407322776123963,0.376248253702585,0.228070197984833,0.258749782595771,0.246215336631966,0.302999622378287,0.262959436183671,0.174437200428335,0.310849048446068,0.0987464459747683,0.211311286081276,0,0.077497652447461,"HSF"
"Mybl1",0.797282961303554,0.991609262997337,0.990327188271302,1,0.957397317558163,0.389853408611125,0.236127529587535,0.262830666647412,0.150727100600046,0.259713902740804,0.470265841988556,0.396297453279733,0.247604913391907,0.336548028352929,0.263177014600727,0.283974397120619,0.307141436715014,0.150429632704813,0.0252539132241269,0,0.200899717018054,0.225363602718221,0.223691046573875,"MYB"
"Rcor2",0.779009784837415,0.988791464487719,0.984620431129417,1,0.89753004148516,0.349518832052306,0.290979312987021,0.437977834087982,0.398701380777977,0.206115498312177,0.325147308665699,0.22475002921142,0.146980185136781,0.196699819449066,0.188837928747596,0.202523842815365,0.310120846468279,0.118805894175728,0.254202047093236,0,0.0750399669367486,0.0567077600933672,0.151857000043336,"MYB"
"Myrf",0.816136408137804,0.948815614402044,0.908866658107515,1,0.940698142940553,0.362198364303875,0.734076480707823,0.522152087704858,0.446954043045831,0.268969677980311,0.31296927481147,0.299808678282604,0.248143369804091,0.318715964415432,0.240831109159947,0.487127145526876,0.482939193019863,0.344235430534204,0.531126795395668,0.470989730878726,0.536538255538762,0,0.0429659006148946,"NDT80/PhoG"
"Plscr1",0.887565810966541,0.999000825231123,1,0.956813854591775,0.740016368791493,0.339586508832905,0.456648632023743,0.456993447355019,0.399432074190202,0.0936215994464248,0.218544073388608,0.158178839027799,0.124138158661023,0.118659524596347,0.201577600458518,0.148918176770366,0.179859758660772,0.247264216639869,0.331524102883887,0,0.133411484479506,0.181891233155671,0.117196480154405,"Others"
"Rag1",0.80149414847193,0.938340178181738,1,0.952982447335596,0.904485875934088,0.536713246592883,0.617591577602729,0.569337412171423,0.574597971839399,0.353220041271402,0.333061881037201,0.397009142385622,0.220972884784195,0.335866231711916,0.178348330139529,0.244127936721574,0.286298940351083,0,0.706571960453139,0.13692882130038,0.183610395155958,0.221722987439028,0.182487777059885,"Others"
"Pax9",0.838811726708971,0.934962259392479,0.964267585715066,0.922986280674947,1,0.639468746670584,0.540988018128152,0.565899777817997,0.162517952801142,0.312574987815347,0.329031773039411,0.279658724200776,0.281992149830438,0.163274444867628,0.290419499732433,0.198377594179159,0.463768204276207,0.336559892195698,0.337547447007324,0.103021625606382,0,0.310749057200697,0.408839356218256,"PAX"
"Pou2f1",0.620436896949872,1,0.942499224995585,0.778546920186166,0.772524616517868,0.339298425810753,0.171182216902909,0.26999091636652,0.11839539011636,0.169624314867891,0.190597754325568,0.233501229521825,0.0610856310497114,0.067344894024369,0.0288383680042841,0.190747872691452,0.0359733825031164,0,0.0290866027073716,0.0142396405985428,0.0797646029400137,0.109017357957397,0.10096016290473,"Pou"
"Rfx4",0.679307264863648,0.796420214780534,0.908759676935861,0.79087858993852,1,0.605486667469581,0.638541718938105,0.648056123152112,0.431771244706923,0.536902252553345,0.32694442181669,0.413170795626794,0.408971973341912,0.46929488461319,0.320896779936065,0.469244940998499,0.494901752853811,0.469975572968656,0.651998377741509,0.509027515103605,0.454975231530196,0,0.105462682479552,"RFX"
